Order_ID,Order_Date,Product_ID,Quantity_Sold,Store_Region,Unit_Price,Line_Revenue,Product_Category,Current_Stock_Level,Reorder_Point,Supplier_Name,Lead_Time_Days,Inventory_Turnover_Rate,Stockout_Risk_Flag,ABC_Classification
ORD-01375,2026-02-06,PROD-023,2.0,EAST,275.0434518806596,550.0869037613191,Home Appliances,246,55,Beta Manufacturing,11,0.61,0,C
ORD-01376,2026-01-12,PROD-029,2.0,NORTH,351.2506054476925,702.501210895385,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01377,2026-04-23,PROD-018,3.0,NORTH,354.05158712909645,1062.1547613872895,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01378,2026-01-13,PROD-030,2.0,EAST,94.13001477567028,188.26002955134055,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01379,2026-01-23,PROD-020,4.0,WEST,255.05524851754723,1020.2209940701889,Office Supplies,278,38,Beta Manufacturing,14,0.53,0,A
ORD-01380,2026-04-09,PROD-007,2.0,SOUTH,211.85946656670995,423.7189331334199,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01381,2026-04-15,PROD-003,9.0,SOUTH,436.5582134719983,3929.0239212479846,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01382,2026-01-30,PROD-018,2.0,NORTH,319.3952713970044,638.7905427940088,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01383,2026-01-17,PROD-027,9.0,SOUTH,270.9269925438311,2438.34293289448,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01384,2026-04-23,PROD-010,6.0,EAST,66.54337466766951,399.26024800601704,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01385,2026-03-03,PROD-007,1.0,NORTH,306.76256576847163,306.76256576847163,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01386,2026-03-25,PROD-017,4.0,NORTH,67.42991378331438,269.7196551332575,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01387,2026-04-22,PROD-014,1.0,WEST,175.2312220272185,175.2312220272185,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01388,2026-03-27,PROD-024,6.0,NORTH,79.99256275902262,479.9553765541357,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01389,2026-05-21,PROD-003,4.0,NORTH,349.1160870419408,1396.464348167763,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01390,2026-01-19,PROD-012,3.0,NORTH,111.06353577971478,333.1906073391443,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01391,2026-06-26,PROD-028,3.0,WEST,202.01109286213276,606.0332785863983,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01392,2026-04-10,PROD-013,9.0,SOUTH,448.8806410332015,4039.925769298814,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01393,2026-05-20,PROD-002,6.0,EAST,110.11502786549543,660.6901671929726,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01394,2026-05-27,PROD-003,9.0,EAST,258.82448133980176,2329.420332058216,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01395,2026-03-17,PROD-005,5.0,NORTH,215.4431139713508,1077.215569856754,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01396,2026-01-09,PROD-011,2.0,SOUTH,18.88078011240757,37.76156022481514,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01397,2026-01-28,PROD-008,8.0,EAST,398.4514756506783,3187.611805205426,Electronics,174,68,Gamma Corp,16,0.91,0,A
ORD-01398,2026-05-08,PROD-026,5.0,SOUTH,43.832494094153866,219.16247047076934,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01399,2026-02-21,PROD-023,2.0,NORTH,242.38496027870727,484.76992055741454,Home Appliances,246,55,Beta Manufacturing,11,0.61,0,C
ORD-01400,2026-03-24,PROD-023,4.0,WEST,284.73236452008547,1138.9294580803419,Home Appliances,246,55,Beta Manufacturing,11,0.61,0,C
ORD-01401,2026-04-21,PROD-012,9.0,SOUTH,317.92896374114764,2861.3606736703287,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01402,2026-05-24,PROD-007,4.0,NORTH,206.75069203548784,827.0027681419514,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01403,2026-04-27,PROD-015,4.0,SOUTH,134.1034679261304,536.4138717045216,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01404,2026-03-10,PROD-024,2.0,EAST,14.889600562640194,29.779201125280387,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01405,2026-04-09,PROD-017,6.0,WEST,364.4873945539069,2186.9243673234414,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01406,2026-05-20,PROD-004,2.0,NORTH,272.4717336803135,544.943467360627,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01407,2026-01-25,PROD-029,7.0,NORTH,419.6976745715519,2937.883722000863,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01408,2026-06-29,PROD-022,3.0,WEST,412.4802978213402,1237.4408934640205,Electronics,18,74,Gamma Corp,3,9.67,1,B
ORD-01409,2026-05-03,PROD-025,3.0,NORTH,423.2298222160628,1269.6894666481885,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01410,2026-02-22,PROD-013,5.0,SOUTH,247.69638338997467,1238.4819169498733,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01411,2026-05-31,PROD-018,3.0,SOUTH,173.47791396006417,520.4337418801925,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01412,2026-05-24,PROD-001,2.0,WEST,299.88183553119995,599.7636710623999,Office Supplies,281,50,Gamma Corp,4,0.47,0,A
ORD-01413,2026-02-26,PROD-016,9.0,SOUTH,231.1341153843349,2080.2070384590143,Electronics,135,29,Beta Manufacturing,14,0.9,0,C
ORD-01414,2026-02-08,PROD-013,2.0,NORTH,99.8866762376829,199.7733524753658,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01415,2026-04-19,PROD-010,2.0,EAST,428.9372695851224,857.8745391702448,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01416,2026-02-11,PROD-012,8.0,EAST,442.45433961845015,3539.634716947601,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01417,2026-06-16,PROD-030,9.0,SOUTH,238.49178050868332,2146.4260245781497,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01418,2026-05-22,PROD-002,7.0,WEST,47.09286638179586,329.65006467257103,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01419,2026-05-02,PROD-023,3.0,WEST,200.0347840592963,600.1043521778889,Home Appliances,246,55,Beta Manufacturing,11,0.61,0,C
ORD-01420,2026-05-13,PROD-003,9.0,WEST,403.7334531366756,3633.6010782300805,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01421,2026-06-12,PROD-010,3.0,SOUTH,451.869273987652,1355.607821962956,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01422,2026-03-16,PROD-002,5.0,SOUTH,109.70164382382195,548.5082191191098,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01423,2026-05-26,PROD-030,9.0,WEST,42.817069892383046,385.35362903144744,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01424,2026-03-17,PROD-027,3.0,SOUTH,439.9017220350909,1319.7051661052728,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01425,2026-01-09,PROD-023,7.0,EAST,200.80842009964888,1405.6589406975422,Home Appliances,246,55,Beta Manufacturing,11,0.61,0,C
ORD-01426,2026-03-15,PROD-013,1.0,NORTH,275.462872491106,275.462872491106,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01427,2026-05-25,PROD-013,4.0,SOUTH,484.3522479048719,1937.4089916194876,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01428,2026-01-07,PROD-018,4.0,EAST,42.6167166779692,170.4668667118768,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01429,2026-06-23,PROD-003,7.0,EAST,327.6758236515268,2293.7307655606874,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01430,2026-05-21,PROD-027,8.0,NORTH,46.31165706168487,370.49325649347895,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01431,2026-06-17,PROD-007,1.0,EAST,193.9797749485852,193.9797749485852,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01432,2026-06-19,PROD-014,5.0,SOUTH,403.8691271447889,2019.3456357239443,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01433,2026-05-17,PROD-020,7.0,NORTH,222.40139405026085,1556.8097583518258,Office Supplies,278,38,Beta Manufacturing,14,0.53,0,A
ORD-01434,2026-06-27,PROD-029,4.0,EAST,498.6193534124457,1994.4774136497829,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01435,2026-01-27,PROD-030,4.0,NORTH,283.93904962383505,1135.7561984953402,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01436,2026-05-02,PROD-017,4.0,SOUTH,167.36945479161722,669.4778191664689,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01437,2026-01-05,PROD-029,6.0,EAST,117.85454969332903,707.1272981599742,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01438,2026-01-29,PROD-030,7.0,SOUTH,181.7550618002193,1272.2854326015351,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01439,2026-06-14,PROD-021,2.0,WEST,192.5413041421799,385.0826082843598,Home Appliances,93,40,Alpha Logistics,8,1.61,0,A
ORD-01440,2026-06-15,PROD-012,5.0,EAST,43.66970208474088,218.3485104237044,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01441,2026-03-24,PROD-025,4.0,WEST,191.0913577191189,764.3654308764756,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01442,2026-05-16,PROD-016,3.0,NORTH,237.47687467222025,712.4306240166608,Electronics,135,29,Beta Manufacturing,14,0.9,0,C
ORD-01443,2026-04-19,PROD-024,7.0,EAST,364.1414985970143,2548.9904901791,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01444,2026-03-06,PROD-012,6.0,NORTH,331.7974475135879,1990.7846850815272,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01445,2026-03-27,PROD-015,7.0,WEST,357.2951710622856,2501.066197435999,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01446,2026-05-25,PROD-025,5.0,NORTH,14.09820411965998,70.4910205982999,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01447,2026-03-12,PROD-010,6.0,NORTH,116.65702579446268,699.9421547667761,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01448,2026-02-14,PROD-030,5.0,NORTH,334.2253013159297,1671.1265065796485,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01449,2026-05-12,PROD-025,7.0,NORTH,247.1547904080761,1730.0835328565327,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01450,2026-02-05,PROD-007,2.0,NORTH,12.603603077489511,25.207206154979023,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01451,2026-03-11,PROD-020,5.0,EAST,404.20237479159294,2021.0118739579648,Office Supplies,278,38,Beta Manufacturing,14,0.53,0,A
ORD-01452,2026-06-08,PROD-005,6.0,SOUTH,388.6766909122653,2332.060145473592,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01453,2026-01-19,PROD-001,6.0,EAST,278.7253898668457,1672.3523392010743,Office Supplies,281,50,Gamma Corp,4,0.47,0,A
ORD-01454,2026-04-18,PROD-030,5.0,EAST,42.56702963037334,212.8351481518667,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01455,2026-06-16,PROD-017,7.0,NORTH,385.5923742709665,2699.1466198967655,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01456,2026-04-01,PROD-003,8.0,NORTH,296.01965798836835,2368.157263906947,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01457,2026-03-31,PROD-013,7.0,SOUTH,393.1603888074,2752.1227216518,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01458,2026-01-19,PROD-014,5.0,NORTH,378.3560262739618,1891.780131369809,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01459,2026-02-08,PROD-024,1.0,SOUTH,403.4710152593402,403.4710152593402,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01460,2026-05-06,PROD-030,5.0,SOUTH,263.82395253826616,1319.1197626913308,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01461,2026-06-22,PROD-018,2.0,NORTH,78.75901391482235,157.5180278296447,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01462,2026-05-21,PROD-004,5.0,SOUTH,338.8671619560474,1694.335809780237,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01463,2026-05-06,PROD-018,5.0,EAST,314.0321546754656,1570.160773377328,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01464,2026-02-27,PROD-030,2.0,EAST,373.7040617275527,747.4081234551054,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01465,2026-05-28,PROD-005,5.0,SOUTH,93.2416929648603,466.20846482430153,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01466,2026-03-02,PROD-025,4.0,SOUTH,105.53784795114171,422.15139180456686,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01467,2026-05-07,PROD-016,1.0,SOUTH,446.300663437471,446.300663437471,Electronics,135,29,Beta Manufacturing,14,0.9,0,C
ORD-01468,2026-04-15,PROD-001,3.0,SOUTH,377.4891212415147,1132.4673637245442,Office Supplies,281,50,Gamma Corp,4,0.47,0,A
ORD-01469,2026-06-16,PROD-021,1.0,NORTH,455.0319594631582,455.0319594631582,Home Appliances,93,40,Alpha Logistics,8,1.61,0,A
ORD-01470,2026-01-01,PROD-014,5.0,WEST,381.7705073703211,1908.8525368516057,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01471,2026-05-11,PROD-015,4.0,SOUTH,302.6060999352479,1210.4243997409917,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01472,2026-04-02,PROD-009,7.0,NORTH,330.5250411436581,2313.6752880056065,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01473,2026-04-23,PROD-015,5.0,EAST,445.6726827306049,2228.3634136530245,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01474,2026-06-02,PROD-017,4.0,SOUTH,293.61530971085085,1174.4612388434034,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01475,2026-02-25,PROD-025,2.0,NORTH,319.87174892090985,639.7434978418197,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01476,2026-06-10,PROD-024,4.0,SOUTH,86.67359084176428,346.6943633670571,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01477,2026-06-15,PROD-004,2.0,EAST,242.22139785689032,484.44279571378064,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01478,2026-04-27,PROD-012,8.0,EAST,361.0345848594685,2888.276678875748,Office Supplies,179,48,Beta Manufacturing,18,1.24,0,A
ORD-01479,2026-05-14,PROD-027,3.0,SOUTH,142.76192217501907,428.28576652505717,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01480,2026-02-27,PROD-026,9.0,SOUTH,109.1045484570221,981.940936113199,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01481,2026-02-13,PROD-005,4.0,NORTH,163.77513602996362,655.1005441198545,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01482,2026-06-22,PROD-029,6.0,SOUTH,128.3353077164884,770.0118462989303,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01483,2026-06-09,PROD-005,5.0,EAST,115.30719214783396,576.5359607391698,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01484,2026-06-22,PROD-011,1.0,NORTH,218.1769130053626,218.1769130053626,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01485,2026-03-02,PROD-028,9.0,WEST,454.8408718029317,4093.5678462263854,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01486,2026-02-16,PROD-006,1.0,NORTH,258.459226901972,258.459226901972,Apparel,53,68,Gamma Corp,10,2.85,1,A
ORD-01487,2026-05-29,PROD-007,8.0,NORTH,102.08098659950828,816.6478927960662,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01488,2026-03-21,PROD-024,9.0,NORTH,47.7161179966283,429.4450619696547,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01489,2026-04-28,PROD-014,9.0,NORTH,351.11651111758334,3160.04860005825,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01490,2026-06-13,PROD-024,1.0,NORTH,197.57139457383005,197.57139457383005,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01491,2026-05-27,PROD-011,2.0,NORTH,412.69716382682606,825.3943276536521,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01492,2026-01-20,PROD-030,1.0,WEST,333.1602766339774,333.1602766339774,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01493,2026-05-26,PROD-013,2.0,NORTH,400.1583107652706,800.3166215305412,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01494,2026-02-16,PROD-002,8.0,NORTH,143.2535593150399,1146.0284745203192,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01495,2026-02-18,PROD-025,5.0,WEST,349.2558720059185,1746.2793600295925,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01496,2026-01-14,PROD-007,7.0,EAST,139.3903724999222,975.7326074994553,Electronics,63,18,Alpha Logistics,16,2.59,0,B
ORD-01497,2026-05-23,PROD-020,2.0,SOUTH,470.1435549306429,940.2871098612858,Office Supplies,278,38,Beta Manufacturing,14,0.53,0,A
ORD-01498,2026-06-08,PROD-004,8.0,NORTH,321.82339795135346,2574.5871836108277,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01499,2026-01-01,PROD-027,6.0,SOUTH,169.0107820859176,1014.0646925155056,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01500,2026-04-27,PROD-008,8.0,SOUTH,142.0608125232136,1136.4865001857088,Electronics,174,68,Gamma Corp,16,0.91,0,A
ORD-01501,2026-02-23,PROD-020,1.0,SOUTH,103.55402668510531,103.55402668510531,Office Supplies,278,38,Beta Manufacturing,14,0.53,0,A
ORD-01502,2026-04-28,PROD-029,1.0,WEST,350.3740698579266,350.3740698579266,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01503,2026-01-03,PROD-022,7.0,SOUTH,117.17065036898438,820.1945525828907,Electronics,18,74,Gamma Corp,3,9.67,1,B
ORD-01504,2026-05-24,PROD-021,8.0,SOUTH,301.69860030446966,2413.5888024357573,Home Appliances,93,40,Alpha Logistics,8,1.61,0,A
ORD-01505,2026-01-12,PROD-019,3.0,EAST,139.6711631934251,419.0134895802753,Apparel,171,67,Gamma Corp,5,0.87,0,B
ORD-01506,2026-03-15,PROD-013,5.0,EAST,334.3647829489956,1671.8239147449779,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01507,2026-01-16,PROD-014,1.0,EAST,409.3204669848642,409.3204669848642,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01508,2026-04-12,PROD-010,7.0,SOUTH,391.23236914088005,2738.6265839861603,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01509,2026-06-01,PROD-011,5.0,WEST,382.8171521560831,1914.0857607804155,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01510,2026-06-05,PROD-002,8.0,NORTH,101.98397878920352,815.8718303136282,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01511,2026-04-27,PROD-025,8.0,NORTH,53.308624022414165,426.4689921793133,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01512,2026-01-08,PROD-026,9.0,SOUTH,352.48492595881896,3172.364333629371,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01513,2026-05-02,PROD-009,7.0,NORTH,190.49013475923212,1333.4309433146248,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01514,2026-04-02,PROD-017,1.0,NORTH,221.84965093764015,221.84965093764015,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01515,2026-06-13,PROD-026,3.0,EAST,25.26305546876162,75.78916640628486,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01516,2026-03-31,PROD-003,8.0,EAST,137.1924601447741,1097.5396811581927,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01517,2026-05-16,PROD-024,3.0,SOUTH,26.50143789848737,79.50431369546212,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01518,2026-03-01,PROD-006,8.0,SOUTH,440.80102857461134,3526.4082285968907,Apparel,53,68,Gamma Corp,10,2.85,1,A
ORD-01519,2026-06-27,PROD-005,1.0,NORTH,129.26437477707992,129.26437477707992,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01520,2026-01-28,PROD-005,5.0,SOUTH,283.09521309077394,1415.4760654538698,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01521,2026-04-11,PROD-022,4.0,SOUTH,29.099867123953903,116.39946849581561,Electronics,18,74,Gamma Corp,3,9.67,1,B
ORD-01522,2026-02-10,PROD-015,5.0,WEST,336.7552217397725,1683.7761086988623,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01523,2026-06-04,PROD-023,8.0,SOUTH,168.283399419506,1346.267195356048,Home Appliances,246,55,Beta Manufacturing,11,0.61,0,C
ORD-01524,2026-05-25,PROD-017,4.0,WEST,449.98040160925626,1799.921606437025,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01525,2026-06-10,PROD-009,4.0,SOUTH,445.1779125776776,1780.7116503107104,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01526,2026-06-06,PROD-003,3.0,SOUTH,169.3924029972564,508.1772089917692,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01527,2026-05-21,PROD-020,7.0,SOUTH,451.4708388883293,3160.2958722183052,Office Supplies,278,38,Beta Manufacturing,14,0.53,0,A
ORD-01528,2026-02-15,PROD-026,3.0,NORTH,498.1172600144016,1494.3517800432048,Home Appliances,96,59,Alpha Logistics,13,1.8,0,A
ORD-01529,2026-02-04,PROD-017,3.0,WEST,414.45367542073456,1243.3610262622037,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01530,2026-05-14,PROD-029,5.0,SOUTH,423.98696040006223,2119.9348020003113,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01531,2026-03-23,PROD-027,5.0,EAST,132.01428069345403,660.0714034672701,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01532,2026-04-25,PROD-010,6.0,SOUTH,292.5841754403006,1755.5050526418036,Home Appliances,275,32,Beta Manufacturing,14,0.59,0,A
ORD-01533,2026-02-16,PROD-003,8.0,SOUTH,42.95539784401025,343.643182752082,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01534,2026-06-02,PROD-018,6.0,EAST,56.50978904261816,339.05873425570894,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01535,2026-01-10,PROD-018,1.0,SOUTH,499.4573798963124,499.4573798963124,Apparel,25,54,Gamma Corp,12,7.64,1,A
ORD-01536,2026-02-25,PROD-030,8.0,NORTH,170.05323221869637,1360.425857749571,Apparel,85,22,Beta Manufacturing,2,1.85,0,A
ORD-01537,2026-01-30,PROD-017,8.0,NORTH,376.61011690393474,3012.880935231478,Apparel,139,76,Alpha Logistics,16,1.62,0,A
ORD-01538,2026-04-19,PROD-024,9.0,NORTH,405.26587598314006,3647.3928838482607,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01539,2026-01-05,PROD-003,9.0,NORTH,430.4314027935423,3873.882625141881,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01540,2026-04-29,PROD-003,2.0,NORTH,498.8378657270567,997.6757314541134,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01541,2026-02-02,PROD-006,2.0,SOUTH,128.33327777586524,256.6665555517305,Apparel,53,68,Gamma Corp,10,2.85,1,A
ORD-01542,2026-04-28,PROD-013,3.0,NORTH,29.771905161252857,89.31571548375857,Office Supplies,55,76,Alpha Logistics,5,2.95,1,A
ORD-01543,2026-03-06,PROD-024,1.0,NORTH,211.48384381734712,211.48384381734712,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01544,2026-05-26,PROD-029,4.0,NORTH,73.739528216184,294.958112864736,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01545,2026-06-26,PROD-015,4.0,EAST,20.98868568940701,83.95474275762804,Apparel,248,62,Alpha Logistics,8,0.69,0,A
ORD-01546,2026-01-11,PROD-025,9.0,NORTH,186.6091452993282,1679.4823076939538,Apparel,57,29,Gamma Corp,7,2.98,0,A
ORD-01547,2026-03-26,PROD-009,9.0,EAST,394.03174302686585,3546.285687241793,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01548,2026-01-26,PROD-004,9.0,NORTH,287.4285387002847,2586.8568483025624,Office Supplies,257,16,Alpha Logistics,15,0.55,0,B
ORD-01549,2026-03-04,PROD-014,7.0,NORTH,163.26121471307349,1142.8285029915144,Office Supplies,59,28,Gamma Corp,6,2.44,0,C
ORD-01550,2026-03-27,PROD-005,2.0,SOUTH,330.6275826914327,661.2551653828654,Office Supplies,240,20,Gamma Corp,8,0.58,0,B
ORD-01551,2026-02-28,PROD-002,5.0,NORTH,123.68890835131724,618.4445417565862,Apparel,165,64,Gamma Corp,2,1.32,0,A
ORD-01552,2026-01-27,PROD-011,4.0,SOUTH,17.046908575321662,68.18763430128665,Office Supplies,194,58,Gamma Corp,8,0.71,0,A
ORD-01553,2026-06-26,PROD-009,8.0,SOUTH,384.5331593538494,3076.265274830795,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01554,2026-06-10,PROD-024,2.0,SOUTH,315.6341115833645,631.268223166729,Apparel,269,43,Gamma Corp,14,0.69,0,A
ORD-01555,2026-04-08,PROD-003,6.0,WEST,383.5282860054704,2301.1697160328226,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01556,2026-04-15,PROD-027,5.0,SOUTH,29.07962817695615,145.39814088478073,Home Appliances,268,79,Gamma Corp,13,0.69,0,A
ORD-01557,2026-04-09,PROD-028,2.0,WEST,420.1886176370196,840.3772352740392,Home Appliances,39,23,Alpha Logistics,12,4.26,0,A
ORD-01558,2026-05-09,PROD-029,1.0,WEST,313.56783801778863,313.56783801778863,Apparel,210,15,Gamma Corp,8,0.94,0,A
ORD-01559,2026-05-29,PROD-009,8.0,SOUTH,286.06372184919366,2288.5097747935492,Office Supplies,192,77,Alpha Logistics,11,0.83,0,A
ORD-01560,2026-02-24,PROD-003,2.0,SOUTH,316.0608835761205,632.121767152241,Electronics,26,18,Gamma Corp,6,7.77,0,A
ORD-01561,2026-01-06,PROD-025,7.0,SOUTH,433.5722909654984,3035.006036758489,Apparel,57,29,Gamma Corp,7,2.98,0,A
