Order_ID,Order_Date,Product_ID,Quantity_Sold,Store_Region,Unit_Price
ORD-01803,2026-01-03,PROD-015,6.0,East,126.36449280860617
ORD-01804,2026-06-10,PROD-025,6.0,East,34.31104293603035
ORD-01805,2026-05-14,PROD-030,2.0,North,365.0531605553382
ORD-01806,2026-06-27,PROD-014,1.0,North,64.68056997905126
ORD-01807,2026-01-10,PROD-007,5.0,WEST,308.07655500380815
ORD-01808,2026-01-05,PROD-017,5.0,WEST,147.7143775817757
ORD-01809,2026-05-31,PROD-030,2.0,East,95.0130646739608
ORD-01810,2026-05-18,PROD-012,6.0,East,196.07824623046557
ORD-01811,06/21/2026,PROD-020,9.0,NORTH,402.7084303492473
ORD-01812,2026-05-10,PROD-004,2.0,NORTH,202.12585268324062
ORD-01813,2026-01-13,PROD-009,2.0,WEST,377.8771281134173
ORD-01814,2026-06-17,PROD-006,3.0,South,71.48828543158385
ORD-01815,2026-05-10,PROD-016,7.0,South,388.65799563588877
ORD-01816,2026-03-25,PROD-025,6.0,WEST,126.09732920425783
ORD-01817,2026-03-06,PROD-028,8.0,NORTH,341.92263364554765
ORD-01818,2026-03-04,PROD-022,8.0,NORTH,287.2329618720882
ORD-01819,2026-04-11,PROD-022,6.0,South,465.28091143372677
ORD-01820,2026-03-14,PROD-021,3.0,south,199.78803380790387
ORD-01821,01/17/2026,PROD-021,3.0,south,42.42094252887582
ORD-01822,2026-01-09,PROD-002,1.0,NORTH,19.386187920113922
ORD-01823,2026-05-23,PROD-024,7.0,south,415.160694876649
ORD-01824,2026-06-01,PROD-008,5.0,North,267.12046245410176
ORD-01825,2026-02-07,PROD-011,4.0,WEST,389.8695853991251
ORD-01826,2026-06-12,PROD-013,4.0,WEST,124.86854400564219
ORD-01827,2026-04-04,PROD-017,4.0,NORTH,179.09103530148454
ORD-01828,2026-04-05,PROD-008,6.0,East,24.75089738354628
ORD-01829,2026-02-18,PROD-021,8.0,South,481.131239041315
ORD-01830,2026-03-10,PROD-018,8.0,NORTH,337.2552742833986
ORD-01831,03/03/2026,PROD-030,5.0,south,
ORD-01832,2026-06-27,PROD-018,6.0,South,140.09323964024543
ORD-01833,2026-03-19,PROD-014,4.0,East,309.6171695005738
ORD-01834,2026-04-27,PROD-015,9.0,south,342.4649844633925
ORD-01835,2026-04-30,PROD-006,8.0,North,165.59935312621835
ORD-01836,2026-05-17,PROD-011,1.0,south,425.5735251576587
ORD-01837,2026-06-11,PROD-013,2.0,North,474.10911682112146
ORD-01838,2026-03-17,PROD-025,9.0,South,443.5790076710421
ORD-01839,2026-02-04,PROD-001,,North,372.14281821029255
ORD-01840,2026-01-01,PROD-028,3.0,South,145.9576930652275
ORD-01841,02/09/2026,PROD-006,8.0,South,147.99186063175955
ORD-01842,2026-03-05,PROD-009,1.0,South,482.0465570185586
ORD-01843,2026-05-30,PROD-008,4.0,South,15.039403008489094
ORD-01844,2026-03-01,PROD-011,3.0,South,360.8644868886508
ORD-01845,2026-03-05,PROD-022,6.0,south,356.06061965207846
ORD-01846,2026-04-03,PROD-019,7.0,South,315.11787506540077
ORD-01847,2026-03-13,PROD-024,4.0,south,495.15333458256424
ORD-01848,2026-01-11,PROD-009,7.0,South,
ORD-01849,2026-04-15,PROD-017,9.0,North,176.5862132586916
ORD-01850,2026-01-14,PROD-012,2.0,South,48.68030744381222
ORD-01851,03/01/2026,PROD-025,3.0,East,226.97108690643134
ORD-01852,2026-01-30,PROD-014,5.0,South,137.91377785507558
ORD-01853,2026-02-04,PROD-015,3.0,South,178.25948406704566
ORD-01854,2026-06-14,PROD-016,8.0,North,418.94017722525757
ORD-01855,2026-01-05,PROD-022,8.0,WEST,
ORD-01856,2026-03-24,PROD-022,8.0,North,101.00920528254096
ORD-01857,2026-05-03,PROD-028,9.0,East,192.52937646119827
ORD-01858,2026-03-19,PROD-020,4.0,WEST,465.0289754365431
ORD-01859,2026-06-03,PROD-001,5.0,NORTH,40.28614573771909
ORD-01860,2026-03-03,PROD-010,5.0,NORTH,55.25665877457547
ORD-01861,05/12/2026,PROD-008,8.0,East,89.7675847110524
ORD-01862,2026-03-30,PROD-018,7.0,North,301.65428872216864
ORD-01863,2026-02-11,PROD-028,9.0,south,83.73141279293876
ORD-01864,2026-03-30,PROD-001,8.0,East,484.35742691085943
ORD-01865,2026-05-26,PROD-002,2.0,WEST,228.89011835667498
ORD-01866,2026-02-09,PROD-001,4.0,WEST,255.74380057158152
ORD-01867,2026-03-13,PROD-001,6.0,South,130.86272174464918
ORD-01868,2026-02-08,PROD-009,2.0,NORTH,240.7705236930194
ORD-01869,2026-04-14,PROD-013,7.0,WEST,334.33767999213563
ORD-01870,2026-01-14,PROD-030,3.0,East,378.07679710748096
ORD-01871,02/01/2026,PROD-001,3.0,WEST,379.39536052785735
ORD-01872,2026-06-28,PROD-013,2.0,East,293.1666452201033
ORD-01873,2026-05-05,PROD-020,8.0,south,453.13628974699003
ORD-01874,2026-06-15,PROD-026,6.0,South,410.5298451799936
ORD-01875,2026-04-07,PROD-022,1.0,NORTH,380.9535762023265
ORD-01876,2026-01-23,PROD-007,1.0,WEST,37.246705623425704
ORD-01877,2026-03-04,PROD-002,7.0,East,
ORD-01878,2026-05-23,PROD-006,8.0,North,114.09916582578175
ORD-01879,2026-06-02,PROD-007,5.0,NORTH,335.1265610175916
ORD-01880,2026-05-25,PROD-026,5.0,south,211.48676955244744
ORD-01881,02/22/2026,PROD-014,4.0,East,207.17906705666275
ORD-01882,2026-04-14,PROD-026,6.0,South,443.4475752325107
ORD-01883,2026-04-14,PROD-018,6.0,South,448.825795584601
ORD-01884,2026-06-28,PROD-015,3.0,south,455.495879386257
ORD-01885,2026-02-08,PROD-002,9.0,south,163.8002574923634
ORD-01886,2026-06-28,PROD-010,7.0,South,348.6173482422383
ORD-01887,2026-05-14,PROD-023,1.0,WEST,143.1002588244411
ORD-01888,2026-03-08,PROD-012,7.0,WEST,103.3988182064804
ORD-01889,2026-05-15,PROD-017,5.0,East,100.46990410021091
ORD-01890,2026-06-28,PROD-008,5.0,North,177.63273422316107
ORD-01891,02/11/2026,PROD-011,2.0,East,220.67923369211263
ORD-01892,2026-01-15,PROD-029,4.0,North,417.16509381698353
ORD-01893,2026-04-21,PROD-003,6.0,south,68.74663580162893
ORD-01894,2026-06-06,PROD-027,7.0,NORTH,370.1136652234982
ORD-01895,2026-02-02,PROD-006,5.0,East,270.4129079527596
ORD-01896,2026-06-04,PROD-009,9.0,East,151.0932179112363
ORD-01897,2026-06-13,PROD-006,3.0,North,251.48159642108405
ORD-01898,2026-06-06,PROD-009,1.0,south,156.9716141907411
ORD-01899,2026-02-07,PROD-007,4.0,south,302.0801580667699
ORD-01900,2026-04-07,PROD-009,9.0,North,222.58352219906965
ORD-01901,06/04/2026,PROD-018,4.0,south,90.55870924865057
ORD-01902,2026-02-02,PROD-012,2.0,South,67.12570653229139
ORD-01903,2026-03-27,PROD-008,5.0,WEST,277.88088421534377
ORD-01904,2026-03-07,PROD-008,3.0,South,452.1823863101907
ORD-01905,2026-01-10,PROD-018,9.0,NORTH,178.53926641326592
ORD-01906,2026-01-05,PROD-028,4.0,East,369.17005253908536
ORD-01907,2026-05-03,PROD-030,6.0,NORTH,332.7440639204858
ORD-01908,2026-03-15,PROD-020,2.0,East,466.4619080116457
ORD-01909,2026-04-07,PROD-030,6.0,WEST,412.280698476579
ORD-01910,2026-04-28,PROD-015,3.0,south,287.63657686367685
ORD-01911,02/07/2026,PROD-027,9.0,South,331.94494413471256
ORD-01912,2026-05-21,PROD-007,2.0,North,450.2093686261771
ORD-01913,2026-06-08,PROD-011,9.0,South,205.76420444759805
ORD-01914,2026-02-16,PROD-020,5.0,WEST,170.1294058703109
ORD-01915,2026-04-19,PROD-016,8.0,NORTH,15.297430981246206
ORD-01916,2026-06-29,PROD-004,2.0,North,415.01002635381747
ORD-01917,2026-01-15,PROD-006,6.0,south,402.4805431976488
ORD-01918,2026-06-06,PROD-026,3.0,WEST,61.18271386907418
ORD-01919,2026-05-16,PROD-022,5.0,North,292.6601167550231
ORD-01920,2026-01-05,PROD-026,8.0,WEST,237.35103210177482
ORD-01921,06/06/2026,PROD-003,1.0,WEST,68.16745679946462
ORD-01922,2026-02-16,PROD-009,5.0,south,490.47843125975453
ORD-01923,2026-03-09,PROD-028,3.0,East,115.20098485704416
ORD-01924,2026-03-17,PROD-010,4.0,North,
ORD-01925,2026-06-22,PROD-014,2.0,south,301.4752159559357
ORD-01926,2026-05-10,PROD-011,9.0,WEST,372.044671795186
ORD-01927,2026-06-04,PROD-018,,south,25.897288563121613
ORD-01928,2026-04-05,PROD-022,2.0,East,332.77164297624086
ORD-01929,2026-04-25,PROD-012,9.0,South,270.8230192162127
ORD-01930,2026-06-13,PROD-023,7.0,North,60.599854348773725
ORD-01931,02/05/2026,PROD-012,6.0,East,94.53669970371742
ORD-01932,2026-01-26,PROD-013,1.0,NORTH,288.3074056848794
ORD-01933,2026-02-12,PROD-025,5.0,North,155.2152306215113
ORD-01934,2026-01-27,PROD-013,3.0,East,469.77470703914486
ORD-01935,2026-03-10,PROD-019,1.0,WEST,411.1827124471849
ORD-01936,2026-05-28,PROD-026,4.0,North,491.94793119169486
ORD-01937,2026-01-11,PROD-019,2.0,North,137.23871108570285
ORD-01938,2026-03-15,PROD-023,2.0,south,485.16458007100874
ORD-01939,2026-04-14,PROD-014,3.0,WEST,221.30459619786336
ORD-01940,2026-02-07,PROD-004,8.0,NORTH,180.28420970373978
ORD-01941,05/14/2026,PROD-013,8.0,South,34.67126821498309
ORD-01942,2026-01-23,PROD-008,7.0,East,35.85497635120528
ORD-01943,2026-02-16,PROD-029,6.0,south,349.0855154138608
ORD-01944,2026-03-31,PROD-023,9.0,East,234.38520727267368
ORD-01945,2026-02-15,PROD-021,4.0,NORTH,120.9955967576918
ORD-01946,2026-04-17,PROD-023,1.0,NORTH,310.845450099364
ORD-01947,2026-05-20,PROD-019,8.0,North,133.90047794255446
ORD-01948,2026-05-21,PROD-012,7.0,NORTH,293.03955962876705
ORD-01949,2026-04-14,PROD-018,7.0,East,186.01228602151826
ORD-01950,2026-04-21,PROD-006,3.0,WEST,413.5405910397913
ORD-01951,04/14/2026,PROD-018,4.0,WEST,412.14111877572185
ORD-01952,2026-03-01,PROD-019,9.0,North,243.90169507997663
ORD-01953,2026-06-20,PROD-022,6.0,South,181.90136357415764
ORD-01954,2026-04-10,PROD-005,5.0,East,187.65430031395633
ORD-01955,2026-03-09,PROD-024,3.0,East,404.80011757742676
ORD-01956,2026-05-13,PROD-009,9.0,NORTH,170.80794657082987
ORD-01957,2026-04-30,PROD-027,5.0,East,112.43909311635456
ORD-01958,2026-02-06,PROD-003,5.0,south,51.49728751890034
ORD-01959,2026-03-13,PROD-028,4.0,South,238.67962923336012
ORD-01960,2026-05-07,PROD-010,4.0,NORTH,246.24472847072252
ORD-01961,04/16/2026,PROD-019,1.0,south,422.0452680974245
ORD-01962,2026-04-02,PROD-003,7.0,North,118.40696125857134
ORD-01963,2026-01-31,PROD-029,9.0,WEST,196.68572409751596
ORD-01964,2026-05-02,PROD-029,3.0,North,406.11881205790854
ORD-01965,2026-05-17,PROD-022,2.0,WEST,413.57556926699704
ORD-01966,2026-02-20,PROD-015,3.0,North,198.45942722959643
ORD-01967,2026-01-29,PROD-001,1.0,East,234.97077141047365
ORD-01968,2026-02-09,PROD-007,6.0,south,158.61008651614864
ORD-01969,2026-02-10,PROD-012,7.0,WEST,466.9518904254629
ORD-01970,2026-01-11,PROD-017,2.0,NORTH,68.13544521337435
ORD-01971,05/31/2026,PROD-030,8.0,south,467.5372172707203
ORD-01972,2026-01-01,PROD-021,6.0,NORTH,345.0945613993182
ORD-01973,2026-02-15,PROD-026,4.0,south,270.4703548164983
ORD-01974,2026-04-11,PROD-029,5.0,south,26.00293978440298
ORD-01975,2026-05-29,PROD-024,8.0,North,243.04213399278407
ORD-01976,2026-03-31,PROD-020,3.0,WEST,209.79657145133882
ORD-01977,2026-04-20,PROD-005,3.0,WEST,88.99721786781005
ORD-01978,2026-06-13,PROD-004,4.0,south,331.6407057153219
ORD-01979,2026-02-26,PROD-028,1.0,East,485.86394461046007
ORD-01980,2026-01-01,PROD-012,9.0,East,285.4725174216173
ORD-01981,03/04/2026,PROD-030,8.0,NORTH,360.2291054575335
ORD-01982,2026-02-24,PROD-020,8.0,NORTH,43.54072175734822
ORD-01983,2026-04-25,PROD-028,6.0,North,214.65682795032743
ORD-01984,2026-06-17,PROD-024,7.0,south,67.01565773060298
ORD-01985,2026-05-23,PROD-018,6.0,NORTH,310.2699594128901
ORD-01986,2026-05-29,PROD-017,9.0,NORTH,469.85625752493576
ORD-01987,2026-06-24,PROD-019,3.0,South,334.2710889111029
ORD-01988,2026-02-22,PROD-009,3.0,south,47.63349367406655
ORD-01989,2026-05-17,PROD-004,3.0,North,183.78644044269058
ORD-01990,2026-06-29,PROD-026,3.0,NORTH,279.8250559260172
ORD-01991,02/26/2026,PROD-021,9.0,North,
ORD-01992,2026-04-27,PROD-002,4.0,WEST,418.48556513283444
ORD-01993,2026-06-03,PROD-004,7.0,North,409.1887923078947
ORD-01994,2026-06-18,PROD-002,9.0,East,309.7971998505785
ORD-01995,2026-02-04,PROD-015,7.0,East,192.99439311502556
ORD-01996,2026-03-04,PROD-002,9.0,North,135.1148231439896
ORD-01997,2026-01-25,PROD-004,3.0,East,61.87841592443336
ORD-01998,2026-03-31,PROD-006,4.0,WEST,183.89986490841147
ORD-01999,2026-03-16,PROD-007,8.0,south,212.45453343178258
ORD-02000,2026-02-07,PROD-010,6.0,East,341.1532333009961
